split_seed,inner_validation_fold,training_patients,feature,descriptive_name,falls_class,class_label,category,patients,percent_within_class
15,4,583,DXBRADY,Bradykinesia at diagnosis,2,recurrent fall,No,15,26.3
15,4,583,DXBRADY,Bradykinesia at diagnosis,2,recurrent fall,Unknown,2,3.5
15,4,583,DXBRADY,Bradykinesia at diagnosis,2,recurrent fall,Yes,40,70.2
15,4,583,DOMSIDE,Predominantly affected side at onset,0,no fall,Left,187,46.9
15,4,583,DOMSIDE,Predominantly affected side at onset,0,no fall,Right,201,50.4
15,4,583,DOMSIDE,Predominantly affected side at onset,0,no fall,Symmetric,5,1.3
15,4,583,DOMSIDE,Predominantly affected side at onset,0,no fall,Unknown,6,1.5
15,4,583,DOMSIDE,Predominantly affected side at onset,1,rare fall,Left,58,45.7
15,4,583,DOMSIDE,Predominantly affected side at onset,1,rare fall,Right,67,52.8
15,4,583,DOMSIDE,Predominantly affected side at onset,1,rare fall,Symmetric,1,0.8
15,4,583,DOMSIDE,Predominantly affected side at onset,1,rare fall,Unknown,1,0.8
15,4,583,DOMSIDE,Predominantly affected side at onset,2,recurrent fall,Left,27,47.4
15,4,583,DOMSIDE,Predominantly affected side at onset,2,recurrent fall,Right,25,43.9
15,4,583,DOMSIDE,Predominantly affected side at onset,2,recurrent fall,Symmetric,3,5.3
15,4,583,DOMSIDE,Predominantly affected side at onset,2,recurrent fall,Unknown,2,3.5
16,0,582,DXPOSINS,Postural instability at diagnosis,0,no fall,No,338,84.9
16,0,582,DXPOSINS,Postural instability at diagnosis,0,no fall,Unknown,26,6.5
16,0,582,DXPOSINS,Postural instability at diagnosis,0,no fall,Yes,34,8.5
16,0,582,DXPOSINS,Postural instability at diagnosis,1,rare fall,No,108,85.0
16,0,582,DXPOSINS,Postural instability at diagnosis,1,rare fall,Unknown,5,3.9
16,0,582,DXPOSINS,Postural instability at diagnosis,1,rare fall,Yes,14,11.0
16,0,582,DXPOSINS,Postural instability at diagnosis,2,recurrent fall,No,50,87.7
16,0,582,DXPOSINS,Postural instability at diagnosis,2,recurrent fall,Unknown,2,3.5
16,0,582,DXPOSINS,Postural instability at diagnosis,2,recurrent fall,Yes,5,8.8
16,0,582,DXRIGID,Rigidity at diagnosis,0,no fall,No,86,21.6
16,0,582,DXRIGID,Rigidity at diagnosis,0,no fall,Unknown,32,8.0
16,0,582,DXRIGID,Rigidity at diagnosis,0,no fall,Yes,280,70.4
16,0,582,DXRIGID,Rigidity at diagnosis,1,rare fall,No,24,18.9
16,0,582,DXRIGID,Rigidity at diagnosis,1,rare fall,Unknown,6,4.7
16,0,582,DXRIGID,Rigidity at diagnosis,1,rare fall,Yes,97,76.4
16,0,582,DXRIGID,Rigidity at diagnosis,2,recurrent fall,No,12,21.1
16,0,582,DXRIGID,Rigidity at diagnosis,2,recurrent fall,Unknown,3,5.3
16,0,582,DXRIGID,Rigidity at diagnosis,2,recurrent fall,Yes,42,73.7
16,0,582,DOPTHERST,Dopaminergic therapy started,0,no fall,<Missing>,67,16.8
16,0,582,DOPTHERST,Dopaminergic therapy started,0,no fall,No,82,20.6
16,0,582,DOPTHERST,Dopaminergic therapy started,0,no fall,Yes,249,62.6
16,0,582,DOPTHERST,Dopaminergic therapy started,1,rare fall,<Missing>,28,22.0
16,0,582,DOPTHERST,Dopaminergic therapy started,1,rare fall,No,12,9.4
16,0,582,DOPTHERST,Dopaminergic therapy started,1,rare fall,Yes,87,68.5
16,0,582,DOPTHERST,Dopaminergic therapy started,2,recurrent fall,<Missing>,17,29.8
16,0,582,DOPTHERST,Dopaminergic therapy started,2,recurrent fall,No,5,8.8
16,0,582,DOPTHERST,Dopaminergic therapy started,2,recurrent fall,Yes,35,61.4
16,0,582,FEATPOSHYP,Postural hypotension clinical feature,0,no fall,No,261,65.6
16,0,582,FEATPOSHYP,Postural hypotension clinical feature,0,no fall,Uncertain,9,2.3
16,0,582,FEATPOSHYP,Postural hypotension clinical feature,0,no fall,Yes,128,32.2
16,0,582,FEATPOSHYP,Postural hypotension clinical feature,1,rare fall,No,73,57.5
16,0,582,FEATPOSHYP,Postural hypotension clinical feature,1,rare fall,Uncertain,4,3.1
16,0,582,FEATPOSHYP,Postural hypotension clinical feature,1,rare fall,Yes,50,39.4
16,0,582,FEATPOSHYP,Postural hypotension clinical feature,2,recurrent fall,No,25,43.9
16,0,582,FEATPOSHYP,Postural hypotension clinical feature,2,recurrent fall,Yes,32,56.1
16,0,582,ANYFAMPD,Family history of Parkinson's disease,0,no fall,<Missing>,18,4.5
16,0,582,ANYFAMPD,Family history of Parkinson's disease,0,no fall,No,233,58.5
16,0,582,ANYFAMPD,Family history of Parkinson's disease,0,no fall,Yes,147,36.9
16,0,582,ANYFAMPD,Family history of Parkinson's disease,1,rare fall,<Missing>,9,7.1
16,0,582,ANYFAMPD,Family history of Parkinson's disease,1,rare fall,No,76,59.8
16,0,582,ANYFAMPD,Family history of Parkinson's disease,1,rare fall,Yes,42,33.1
16,0,582,ANYFAMPD,Family history of Parkinson's disease,2,recurrent fall,<Missing>,7,12.3
16,0,582,ANYFAMPD,Family history of Parkinson's disease,2,recurrent fall,No,23,40.4
16,0,582,ANYFAMPD,Family history of Parkinson's disease,2,recurrent fall,Yes,27,47.4
16,0,582,DXTREMOR,Resting tremor at diagnosis,0,no fall,No,74,18.6
16,0,582,DXTREMOR,Resting tremor at diagnosis,0,no fall,Unknown,8,2.0
16,0,582,DXTREMOR,Resting tremor at diagnosis,0,no fall,Yes,316,79.4
16,0,582,DXTREMOR,Resting tremor at diagnosis,1,rare fall,No,29,22.8
16,0,582,DXTREMOR,Resting tremor at diagnosis,1,rare fall,Unknown,2,1.6
16,0,582,DXTREMOR,Resting tremor at diagnosis,1,rare fall,Yes,96,75.6
16,0,582,DXTREMOR,Resting tremor at diagnosis,2,recurrent fall,No,11,19.3
16,0,582,DXTREMOR,Resting tremor at diagnosis,2,recurrent fall,Unknown,1,1.8
16,0,582,DXTREMOR,Resting tremor at diagnosis,2,recurrent fall,Yes,45,78.9
16,0,582,DXBRADY,Bradykinesia at diagnosis,0,no fall,No,55,13.8
16,0,582,DXBRADY,Bradykinesia at diagnosis,0,no fall,Unknown,23,5.8
16,0,582,DXBRADY,Bradykinesia at diagnosis,0,no fall,Yes,320,80.4
16,0,582,DXBRADY,Bradykinesia at diagnosis,1,rare fall,No,19,15.0
16,0,582,DXBRADY,Bradykinesia at diagnosis,1,rare fall,Unknown,4,3.1
16,0,582,DXBRADY,Bradykinesia at diagnosis,1,rare fall,Yes,104,81.9
16,0,582,DXBRADY,Bradykinesia at diagnosis,2,recurrent fall,No,12,21.1
16,0,582,DXBRADY,Bradykinesia at diagnosis,2,recurrent fall,Unknown,3,5.3
16,0,582,DXBRADY,Bradykinesia at diagnosis,2,recurrent fall,Yes,42,73.7
16,0,582,DOMSIDE,Predominantly affected side at onset,0,no fall,Left,173,43.5
16,0,582,DOMSIDE,Predominantly affected side at onset,0,no fall,Right,217,54.5
16,0,582,DOMSIDE,Predominantly affected side at onset,0,no fall,Symmetric,6,1.5
16,0,582,DOMSIDE,Predominantly affected side at onset,0,no fall,Unknown,2,0.5
16,0,582,DOMSIDE,Predominantly affected side at onset,1,rare fall,Left,58,45.7
16,0,582,DOMSIDE,Predominantly affected side at onset,1,rare fall,Right,67,52.8
16,0,582,DOMSIDE,Predominantly affected side at onset,1,rare fall,Symmetric,2,1.6
16,0,582,DOMSIDE,Predominantly affected side at onset,2,recurrent fall,Left,34,59.6
16,0,582,DOMSIDE,Predominantly affected side at onset,2,recurrent fall,Right,22,38.6
16,0,582,DOMSIDE,Predominantly affected side at onset,2,recurrent fall,Symmetric,1,1.8
16,1,582,DXPOSINS,Postural instability at diagnosis,0,no fall,No,339,85.2
16,1,582,DXPOSINS,Postural instability at diagnosis,0,no fall,Unknown,25,6.3
16,1,582,DXPOSINS,Postural instability at diagnosis,0,no fall,Yes,34,8.5
16,1,582,DXPOSINS,Postural instability at diagnosis,1,rare fall,No,107,84.3
16,1,582,DXPOSINS,Postural instability at diagnosis,1,rare fall,Unknown,7,5.5
16,1,582,DXPOSINS,Postural instability at diagnosis,1,rare fall,Yes,13,10.2
16,1,582,DXPOSINS,Postural instability at diagnosis,2,recurrent fall,No,52,91.2
16,1,582,DXPOSINS,Postural instability at diagnosis,2,recurrent fall,Unknown,1,1.8
16,1,582,DXPOSINS,Postural instability at diagnosis,2,recurrent fall,Yes,4,7.0
16,1,582,DXRIGID,Rigidity at diagnosis,0,no fall,No,77,19.3
16,1,582,DXRIGID,Rigidity at diagnosis,0,no fall,Unknown,34,8.5
16,1,582,DXRIGID,Rigidity at diagnosis,0,no fall,Yes,287,72.1
16,1,582,DXRIGID,Rigidity at diagnosis,1,rare fall,No,26,20.5
16,1,582,DXRIGID,Rigidity at diagnosis,1,rare fall,Unknown,7,5.5
16,1,582,DXRIGID,Rigidity at diagnosis,1,rare fall,Yes,94,74.0
16,1,582,DXRIGID,Rigidity at diagnosis,2,recurrent fall,No,13,22.8
16,1,582,DXRIGID,Rigidity at diagnosis,2,recurrent fall,Unknown,2,3.5
16,1,582,DXRIGID,Rigidity at diagnosis,2,recurrent fall,Yes,42,73.7
16,1,582,DOPTHERST,Dopaminergic therapy started,0,no fall,<Missing>,69,17.3
16,1,582,DOPTHERST,Dopaminergic therapy started,0,no fall,No,73,18.3
16,1,582,DOPTHERST,Dopaminergic therapy started,0,no fall,Yes,256,64.3
16,1,582,DOPTHERST,Dopaminergic therapy started,1,rare fall,<Missing>,31,24.4
16,1,582,DOPTHERST,Dopaminergic therapy started,1,rare fall,No,15,11.8
16,1,582,DOPTHERST,Dopaminergic therapy started,1,rare fall,Yes,81,63.8
16,1,582,DOPTHERST,Dopaminergic therapy started,2,recurrent fall,<Missing>,17,29.8
16,1,582,DOPTHERST,Dopaminergic therapy started,2,recurrent fall,No,4,7.0
16,1,582,DOPTHERST,Dopaminergic therapy started,2,recurrent fall,Yes,36,63.2
16,1,582,FEATPOSHYP,Postural hypotension clinical feature,0,no fall,No,259,65.1
16,1,582,FEATPOSHYP,Postural hypotension clinical feature,0,no fall,Uncertain,9,2.3
16,1,582,FEATPOSHYP,Postural hypotension clinical feature,0,no fall,Yes,130,32.7
16,1,582,FEATPOSHYP,Postural hypotension clinical feature,1,rare fall,No,76,59.8
16,1,582,FEATPOSHYP,Postural hypotension clinical feature,1,rare fall,Uncertain,5,3.9
16,1,582,FEATPOSHYP,Postural hypotension clinical feature,1,rare fall,Yes,46,36.2
16,1,582,FEATPOSHYP,Postural hypotension clinical feature,2,recurrent fall,No,28,49.1
16,1,582,FEATPOSHYP,Postural hypotension clinical feature,2,recurrent fall,Uncertain,1,1.8
16,1,582,FEATPOSHYP,Postural hypotension clinical feature,2,recurrent fall,Yes,28,49.1
16,1,582,ANYFAMPD,Family history of Parkinson's disease,0,no fall,<Missing>,16,4.0
16,1,582,ANYFAMPD,Family history of Parkinson's disease,0,no fall,No,229,57.5
16,1,582,ANYFAMPD,Family history of Parkinson's disease,0,no fall,Yes,153,38.4
16,1,582,ANYFAMPD,Family history of Parkinson's disease,1,rare fall,<Missing>,7,5.5
16,1,582,ANYFAMPD,Family history of Parkinson's disease,1,rare fall,No,72,56.7
16,1,582,ANYFAMPD,Family history of Parkinson's disease,1,rare fall,Yes,48,37.8
16,1,582,ANYFAMPD,Family history of Parkinson's disease,2,recurrent fall,<Missing>,9,15.8
16,1,582,ANYFAMPD,Family history of Parkinson's disease,2,recurrent fall,No,24,42.1
16,1,582,ANYFAMPD,Family history of Parkinson's disease,2,recurrent fall,Yes,24,42.1
16,1,582,DXTREMOR,Resting tremor at diagnosis,0,no fall,No,78,19.6
16,1,582,DXTREMOR,Resting tremor at diagnosis,0,no fall,Unknown,8,2.0
16,1,582,DXTREMOR,Resting tremor at diagnosis,0,no fall,Yes,312,78.4
16,1,582,DXTREMOR,Resting tremor at diagnosis,1,rare fall,No,23,18.1
16,1,582,DXTREMOR,Resting tremor at diagnosis,1,rare fall,Unknown,2,1.6
16,1,582,DXTREMOR,Resting tremor at diagnosis,1,rare fall,Yes,102,80.3
16,1,582,DXTREMOR,Resting tremor at diagnosis,2,recurrent fall,No,12,21.1
16,1,582,DXTREMOR,Resting tremor at diagnosis,2,recurrent fall,Yes,45,78.9
16,1,582,DXBRADY,Bradykinesia at diagnosis,0,no fall,No,50,12.6
16,1,582,DXBRADY,Bradykinesia at diagnosis,0,no fall,Unknown,27,6.8
16,1,582,DXBRADY,Bradykinesia at diagnosis,0,no fall,Yes,321,80.7
16,1,582,DXBRADY,Bradykinesia at diagnosis,1,rare fall,No,19,15.0
16,1,582,DXBRADY,Bradykinesia at diagnosis,1,rare fall,Unknown,4,3.1
16,1,582,DXBRADY,Bradykinesia at diagnosis,1,rare fall,Yes,104,81.9
16,1,582,DXBRADY,Bradykinesia at diagnosis,2,recurrent fall,No,11,19.3
16,1,582,DXBRADY,Bradykinesia at diagnosis,2,recurrent fall,Unknown,2,3.5
16,1,582,DXBRADY,Bradykinesia at diagnosis,2,recurrent fall,Yes,44,77.2
16,1,582,DOMSIDE,Predominantly affected side at onset,0,no fall,Left,184,46.2
16,1,582,DOMSIDE,Predominantly affected side at onset,0,no fall,Right,206,51.8
16,1,582,DOMSIDE,Predominantly affected side at onset,0,no fall,Symmetric,7,1.8
16,1,582,DOMSIDE,Predominantly affected side at onset,0,no fall,Unknown,1,0.3
16,1,582,DOMSIDE,Predominantly affected side at onset,1,rare fall,Left,55,43.3
16,1,582,DOMSIDE,Predominantly affected side at onset,1,rare fall,Right,68,53.5
16,1,582,DOMSIDE,Predominantly affected side at onset,1,rare fall,Symmetric,3,2.4
16,1,582,DOMSIDE,Predominantly affected side at onset,1,rare fall,Unknown,1,0.8
16,1,582,DOMSIDE,Predominantly affected side at onset,2,recurrent fall,Left,29,50.9
16,1,582,DOMSIDE,Predominantly affected side at onset,2,recurrent fall,Right,26,45.6
16,1,582,DOMSIDE,Predominantly affected side at onset,2,recurrent fall,Symmetric,1,1.8
16,1,582,DOMSIDE,Predominantly affected side at onset,2,recurrent fall,Unknown,1,1.8
16,2,582,DXPOSINS,Postural instability at diagnosis,0,no fall,No,344,86.4
16,2,582,DXPOSINS,Postural instability at diagnosis,0,no fall,Unknown,25,6.3
16,2,582,DXPOSINS,Postural instability at diagnosis,0,no fall,Yes,29,7.3
16,2,582,DXPOSINS,Postural instability at diagnosis,1,rare fall,No,109,85.2
16,2,582,DXPOSINS,Postural instability at diagnosis,1,rare fall,Unknown,7,5.5
16,2,582,DXPOSINS,Postural instability at diagnosis,1,rare fall,Yes,12,9.4
16,2,582,DXPOSINS,Postural instability at diagnosis,2,recurrent fall,No,51,91.1
16,2,582,DXPOSINS,Postural instability at diagnosis,2,recurrent fall,Unknown,1,1.8
16,2,582,DXPOSINS,Postural instability at diagnosis,2,recurrent fall,Yes,4,7.1
16,2,582,DXRIGID,Rigidity at diagnosis,0,no fall,No,84,21.1
16,2,582,DXRIGID,Rigidity at diagnosis,0,no fall,Unknown,36,9.0
16,2,582,DXRIGID,Rigidity at diagnosis,0,no fall,Yes,278,69.8
16,2,582,DXRIGID,Rigidity at diagnosis,1,rare fall,No,29,22.7
16,2,582,DXRIGID,Rigidity at diagnosis,1,rare fall,Unknown,7,5.5
16,2,582,DXRIGID,Rigidity at diagnosis,1,rare fall,Yes,92,71.9
16,2,582,DXRIGID,Rigidity at diagnosis,2,recurrent fall,No,9,16.1
16,2,582,DXRIGID,Rigidity at diagnosis,2,recurrent fall,Unknown,3,5.4
16,2,582,DXRIGID,Rigidity at diagnosis,2,recurrent fall,Yes,44,78.6
16,2,582,DOPTHERST,Dopaminergic therapy started,0,no fall,<Missing>,68,17.1
16,2,582,DOPTHERST,Dopaminergic therapy started,0,no fall,No,74,18.6
16,2,582,DOPTHERST,Dopaminergic therapy started,0,no fall,Yes,256,64.3
16,2,582,DOPTHERST,Dopaminergic therapy started,1,rare fall,<Missing>,31,24.2
16,2,582,DOPTHERST,Dopaminergic therapy started,1,rare fall,No,10,7.8
16,2,582,DOPTHERST,Dopaminergic therapy started,1,rare fall,Yes,87,68.0
16,2,582,DOPTHERST,Dopaminergic therapy started,2,recurrent fall,<Missing>,16,28.6
16,2,582,DOPTHERST,Dopaminergic therapy started,2,recurrent fall,No,5,8.9
16,2,582,DOPTHERST,Dopaminergic therapy started,2,recurrent fall,Yes,35,62.5
16,2,582,FEATPOSHYP,Postural hypotension clinical feature,0,no fall,No,269,67.6
16,2,582,FEATPOSHYP,Postural hypotension clinical feature,0,no fall,Uncertain,7,1.8
16,2,582,FEATPOSHYP,Postural hypotension clinical feature,0,no fall,Yes,122,30.7
16,2,582,FEATPOSHYP,Postural hypotension clinical feature,1,rare fall,No,75,58.6
16,2,582,FEATPOSHYP,Postural hypotension clinical feature,1,rare fall,Uncertain,5,3.9
16,2,582,FEATPOSHYP,Postural hypotension clinical feature,1,rare fall,Yes,48,37.5
16,2,582,FEATPOSHYP,Postural hypotension clinical feature,2,recurrent fall,No,24,42.9
16,2,582,FEATPOSHYP,Postural hypotension clinical feature,2,recurrent fall,Uncertain,1,1.8
16,2,582,FEATPOSHYP,Postural hypotension clinical feature,2,recurrent fall,Yes,31,55.4
16,2,582,ANYFAMPD,Family history of Parkinson's disease,0,no fall,<Missing>,20,5.0
16,2,582,ANYFAMPD,Family history of Parkinson's disease,0,no fall,No,239,60.1
16,2,582,ANYFAMPD,Family history of Parkinson's disease,0,no fall,Yes,139,34.9
16,2,582,ANYFAMPD,Family history of Parkinson's disease,1,rare fall,<Missing>,11,8.6
16,2,582,ANYFAMPD,Family history of Parkinson's disease,1,rare fall,No,70,54.7
16,2,582,ANYFAMPD,Family history of Parkinson's disease,1,rare fall,Yes,47,36.7
16,2,582,ANYFAMPD,Family history of Parkinson's disease,2,recurrent fall,<Missing>,4,7.1
16,2,582,ANYFAMPD,Family history of Parkinson's disease,2,recurrent fall,No,23,41.1
16,2,582,ANYFAMPD,Family history of Parkinson's disease,2,recurrent fall,Yes,29,51.8
16,2,582,DXTREMOR,Resting tremor at diagnosis,0,no fall,No,67,16.8
16,2,582,DXTREMOR,Resting tremor at diagnosis,0,no fall,Unknown,6,1.5
16,2,582,DXTREMOR,Resting tremor at diagnosis,0,no fall,Yes,325,81.7
16,2,582,DXTREMOR,Resting tremor at diagnosis,1,rare fall,No,32,25.0
16,2,582,DXTREMOR,Resting tremor at diagnosis,1,rare fall,Unknown,2,1.6
16,2,582,DXTREMOR,Resting tremor at diagnosis,1,rare fall,Yes,94,73.4
16,2,582,DXTREMOR,Resting tremor at diagnosis,2,recurrent fall,No,15,26.8
16,2,582,DXTREMOR,Resting tremor at diagnosis,2,recurrent fall,Unknown,1,1.8
16,2,582,DXTREMOR,Resting tremor at diagnosis,2,recurrent fall,Yes,40,71.4
16,2,582,DXBRADY,Bradykinesia at diagnosis,0,no fall,No,54,13.6
16,2,582,DXBRADY,Bradykinesia at diagnosis,0,no fall,Unknown,26,6.5
16,2,582,DXBRADY,Bradykinesia at diagnosis,0,no fall,Yes,318,79.9
16,2,582,DXBRADY,Bradykinesia at diagnosis,1,rare fall,No,21,16.4
16,2,582,DXBRADY,Bradykinesia at diagnosis,1,rare fall,Unknown,4,3.1
16,2,582,DXBRADY,Bradykinesia at diagnosis,1,rare fall,Yes,103,80.5
16,2,582,DXBRADY,Bradykinesia at diagnosis,2,recurrent fall,No,10,17.9
16,2,582,DXBRADY,Bradykinesia at diagnosis,2,recurrent fall,Unknown,3,5.4
16,2,582,DXBRADY,Bradykinesia at diagnosis,2,recurrent fall,Yes,43,76.8
16,2,582,DOMSIDE,Predominantly affected side at onset,0,no fall,Left,180,45.2
16,2,582,DOMSIDE,Predominantly affected side at onset,0,no fall,Right,212,53.3
16,2,582,DOMSIDE,Predominantly affected side at onset,0,no fall,Symmetric,5,1.3
16,2,582,DOMSIDE,Predominantly affected side at onset,0,no fall,Unknown,1,0.3
16,2,582,DOMSIDE,Predominantly affected side at onset,1,rare fall,Left,56,43.8
16,2,582,DOMSIDE,Predominantly affected side at onset,1,rare fall,Right,67,52.3
16,2,582,DOMSIDE,Predominantly affected side at onset,1,rare fall,Symmetric,4,3.1
16,2,582,DOMSIDE,Predominantly affected side at onset,1,rare fall,Unknown,1,0.8
16,2,582,DOMSIDE,Predominantly affected side at onset,2,recurrent fall,Left,32,57.1
16,2,582,DOMSIDE,Predominantly affected side at onset,2,recurrent fall,Right,21,37.5
16,2,582,DOMSIDE,Predominantly affected side at onset,2,recurrent fall,Symmetric,2,3.6
16,2,582,DOMSIDE,Predominantly affected side at onset,2,recurrent fall,Unknown,1,1.8
16,3,583,DXPOSINS,Postural instability at diagnosis,0,no fall,No,342,85.7
16,3,583,DXPOSINS,Postural instability at diagnosis,0,no fall,Unknown,24,6.0
16,3,583,DXPOSINS,Postural instability at diagnosis,0,no fall,Yes,33,8.3
16,3,583,DXPOSINS,Postural instability at diagnosis,1,rare fall,No,105,82.7
16,3,583,DXPOSINS,Postural instability at diagnosis,1,rare fall,Unknown,7,5.5
16,3,583,DXPOSINS,Postural instability at diagnosis,1,rare fall,Yes,15,11.8
16,3,583,DXPOSINS,Postural instability at diagnosis,2,recurrent fall,No,51,89.5
16,3,583,DXPOSINS,Postural instability at diagnosis,2,recurrent fall,Unknown,2,3.5
16,3,583,DXPOSINS,Postural instability at diagnosis,2,recurrent fall,Yes,4,7.0
16,3,583,DXRIGID,Rigidity at diagnosis,0,no fall,No,81,20.3
16,3,583,DXRIGID,Rigidity at diagnosis,0,no fall,Unknown,36,9.0
16,3,583,DXRIGID,Rigidity at diagnosis,0,no fall,Yes,282,70.7
16,3,583,DXRIGID,Rigidity at diagnosis,1,rare fall,No,22,17.3
16,3,583,DXRIGID,Rigidity at diagnosis,1,rare fall,Unknown,7,5.5
16,3,583,DXRIGID,Rigidity at diagnosis,1,rare fall,Yes,98,77.2
16,3,583,DXRIGID,Rigidity at diagnosis,2,recurrent fall,No,15,26.3
16,3,583,DXRIGID,Rigidity at diagnosis,2,recurrent fall,Unknown,2,3.5
16,3,583,DXRIGID,Rigidity at diagnosis,2,recurrent fall,Yes,40,70.2
16,3,583,DOPTHERST,Dopaminergic therapy started,0,no fall,<Missing>,65,16.3
16,3,583,DOPTHERST,Dopaminergic therapy started,0,no fall,No,79,19.8
16,3,583,DOPTHERST,Dopaminergic therapy started,0,no fall,Yes,255,63.9
16,3,583,DOPTHERST,Dopaminergic therapy started,1,rare fall,<Missing>,31,24.4
16,3,583,DOPTHERST,Dopaminergic therapy started,1,rare fall,No,15,11.8
16,3,583,DOPTHERST,Dopaminergic therapy started,1,rare fall,Yes,81,63.8
16,3,583,DOPTHERST,Dopaminergic therapy started,2,recurrent fall,<Missing>,18,31.6
16,3,583,DOPTHERST,Dopaminergic therapy started,2,recurrent fall,No,3,5.3
16,3,583,DOPTHERST,Dopaminergic therapy started,2,recurrent fall,Yes,36,63.2
16,3,583,FEATPOSHYP,Postural hypotension clinical feature,0,no fall,No,265,66.4
16,3,583,FEATPOSHYP,Postural hypotension clinical feature,0,no fall,Uncertain,9,2.3
16,3,583,FEATPOSHYP,Postural hypotension clinical feature,0,no fall,Yes,125,31.3
16,3,583,FEATPOSHYP,Postural hypotension clinical feature,1,rare fall,No,77,60.6
16,3,583,FEATPOSHYP,Postural hypotension clinical feature,1,rare fall,Uncertain,3,2.4
16,3,583,FEATPOSHYP,Postural hypotension clinical feature,1,rare fall,Yes,47,37.0
16,3,583,FEATPOSHYP,Postural hypotension clinical feature,2,recurrent fall,No,28,49.1
16,3,583,FEATPOSHYP,Postural hypotension clinical feature,2,recurrent fall,Uncertain,1,1.8
16,3,583,FEATPOSHYP,Postural hypotension clinical feature,2,recurrent fall,Yes,28,49.1
16,3,583,ANYFAMPD,Family history of Parkinson's disease,0,no fall,<Missing>,20,5.0
16,3,583,ANYFAMPD,Family history of Parkinson's disease,0,no fall,No,224,56.1
16,3,583,ANYFAMPD,Family history of Parkinson's disease,0,no fall,Yes,155,38.8
16,3,583,ANYFAMPD,Family history of Parkinson's disease,1,rare fall,<Missing>,10,7.9
16,3,583,ANYFAMPD,Family history of Parkinson's disease,1,rare fall,No,69,54.3
16,3,583,ANYFAMPD,Family history of Parkinson's disease,1,rare fall,Yes,48,37.8
